Juan                3.84%     209.7MiB / 500MiB     41.94%	97
Juan                2.45%     209.6MiB / 500MiB     41.91%	98
Juan                3.45%     209.7MiB / 500MiB     41.93%	99
Juan                3.12%     209.7MiB / 500MiB     41.93%	100
Juan                1.87%     209.5MiB / 500MiB     41.91%	101
Juan                17.27%    209.7MiB / 500MiB     41.93%	102
Juan                2.65%     210.2MiB / 500MiB     42.04%	103
Juan                1.30%     200.4MiB / 500MiB   40.09%	104
Juan                7.09%     200.7MiB / 500MiB   40.15%	105
Juan                2.46%     200.7MiB / 500MiB   40.15%	106
Juan                2.20%     200.7MiB / 500MiB     40.15%	107
Juan                4.67%     200.9MiB / 500MiB     40.18%	108
Juan                2.99%     200.8MiB / 500MiB     40.17%	109
Juan                2.70%     200.8MiB / 500MiB     40.17%	110
Juan                1.49%     200.8MiB / 500MiB     40.17%	111
Juan                4.13%     200.8MiB / 500MiB     40.17%	112
Juan                2.13%     200.8MiB / 500MiB     40.17%	113
Juan                0.74%     200.8MiB / 500MiB     40.17%	114
Juan                1.71%     200.8MiB / 500MiB     40.17%	115
Juan                2.27%     200.8MiB / 500MiB     40.17%	116
Juan                2.92%     200.8MiB / 500MiB     40.17%	117
Juan                2.06%     201.1MiB / 500MiB     40.22%	118
Juan                2.52%     201MiB / 500MiB       40.19%	119
Juan                0.87%     201MiB / 500MiB       40.19%	120
Juan                2.54%     200.9MiB / 500MiB     40.17%	121
Juan                1.50%     200.8MiB / 500MiB     40.17%	122
Juan                1.61%     200.8MiB / 500MiB     40.17%	123
Juan                1.32%     200.8MiB / 500MiB     40.17%	124
Juan                1.93%     200.9MiB / 500MiB     40.17%	125
Juan                5.54%     200.8MiB / 500MiB     40.17%	126
Juan                9.71%     200.9MiB / 500MiB     40.18%	127
Juan                2.17%     201MiB / 500MiB       40.20%	128
Juan                2.37%     201MiB / 500MiB       40.20%	129
Juan                2.13%     200.9MiB / 500MiB     40.18%	130
Juan                1.93%     200.9MiB / 500MiB     40.18%	131
Juan                1.81%     200.9MiB / 500MiB     40.18%	132
Juan                8.27%     200.9MiB / 500MiB     40.18%	133
Juan                3.13%     200.9MiB / 500MiB     40.18%	134
Juan                3.24%     200.9MiB / 500MiB     40.18%	135
Juan                1.82%     200.9MiB / 500MiB     40.18%	136
Juan                2.84%     200.9MiB / 500MiB     40.18%	137
Juan                2.11%     200.9MiB / 500MiB     40.18%	138
kafka-1             51.84%    32.82MiB / 10.69GiB   0.30%	138
kafka-2             63.86%    34.41MiB / 10.69GiB   0.31%	138
kafka-3             61.29%    29.45MiB / 10.69GiB   0.27%	138
control-center      75.16%    11.4MiB / 10.69GiB    0.10%	138
schema-registry     81.39%    17.38MiB / 10.69GiB   0.16%	138
ksql-server         63.98%    28.91MiB / 10.69GiB   0.26%	138
zk-1                84.20%    19.43MiB / 10.69GiB   0.18%	138
connect             88.31%    28.36MiB / 10.69GiB   0.26%	138
connect             96.87%    9.777MiB / 10.69GiB   0.09%	139
ksql-server         39.42%    96.6MiB / 10.69GiB    0.88%	139
schema-registry     42.12%    93.8MiB / 10.69GiB    0.86%	139
control-center      99.40%    89.8MiB / 10.69GiB    0.82%	139
zk-1                116.23%   91.26MiB / 10.69GiB   0.83%	139
Juan                6.50%     200.9MiB / 500MiB     40.19%	139
kafka-3             12.38%    70.65MiB / 10.69GiB   0.65%	139
kafka-1             24.77%    74.67MiB / 10.69GiB   0.68%	139
kafka-2             23.28%    71.75MiB / 10.69GiB   0.66%	139
connect             1.04%     90.14MiB / 10.69GiB   0.82%	140
ksql-server         0.91%     111.1MiB / 10.69GiB   1.02%	140
schema-registry     1.85%     94.43MiB / 10.69GiB   0.86%	140
control-center      1.19%     90.56MiB / 10.69GiB   0.83%	140
zk-1                11.60%    95.89MiB / 10.69GiB   0.88%	140
Juan                0.77%     200.9MiB / 500MiB     40.19%	140
connect             4.51%     90.22MiB / 10.69GiB   0.82%	141
ksql-server         1.27%     110.4MiB / 10.69GiB   1.01%	141
schema-registry     1.16%     93.8MiB / 10.69GiB    0.86%	141
control-center      1.38%     89.96MiB / 10.69GiB   0.82%	141
zk-1                0.35%     95.89MiB / 10.69GiB   0.88%	141
Juan                2.33%     200.9MiB / 500MiB     40.19%	141
connect             2.33%     90.28MiB / 10.69GiB   0.83%	142
ksql-server         2.08%     110.5MiB / 10.69GiB   1.01%	142
schema-registry     2.11%     93.87MiB / 10.69GiB   0.86%	142
control-center      1.35%     90MiB / 10.69GiB      0.82%	142
zk-1                0.43%     95.89MiB / 10.69GiB   0.88%	142
Juan                2.54%     200.9MiB / 500MiB     40.19%	142
connect             2.33%     90.39MiB / 10.69GiB   0.83%	143
ksql-server         1.02%     110.6MiB / 10.69GiB   1.01%	143
schema-registry     0.88%     93.96MiB / 10.69GiB   0.86%	143
control-center      2.04%     90.12MiB / 10.69GiB   0.82%	143
zk-1                0.33%     95.89MiB / 10.69GiB   0.88%	143
Juan                2.20%     208MiB / 500MiB       41.60%	143
connect             0.76%     91.36MiB / 10.69GiB   0.83%	144
ksql-server         0.41%     110.7MiB / 10.69GiB   1.01%	144
schema-registry     0.84%     94.03MiB / 10.69GiB   0.86%	144
control-center      0.61%     90.2MiB / 10.69GiB    0.82%	144
zk-1                0.10%     95.89MiB / 10.69GiB   0.88%	144
Juan                0.97%     208MiB / 500MiB       41.60%	144
connect             2.79%     90.68MiB / 10.69GiB   0.83%	145
ksql-server         4.04%     110.8MiB / 10.69GiB   1.01%	145
schema-registry     1.15%     94.12MiB / 10.69GiB   0.86%	145
control-center      2.03%     90.29MiB / 10.69GiB   0.83%	145
zk-1                1.12%     95.89MiB / 10.69GiB   0.88%	145
Juan                4.01%     208MiB / 500MiB       41.60%	145
connect             2.24%     90.76MiB / 10.69GiB   0.83%	146
ksql-server         1.40%     110.8MiB / 10.69GiB   1.01%	146
schema-registry     2.99%     94.23MiB / 10.69GiB   0.86%	146
control-center      1.36%     90.37MiB / 10.69GiB   0.83%	146
zk-1                0.25%     95.89MiB / 10.69GiB   0.88%	146
Juan                8.06%     208MiB / 500MiB       41.61%	146
connect             2.21%     90.84MiB / 10.69GiB   0.83%	147
ksql-server         1.38%     110.9MiB / 10.69GiB   1.01%	147
schema-registry     1.37%     94.29MiB / 10.69GiB   0.86%	147
control-center      1.47%     90.44MiB / 10.69GiB   0.83%	147
zk-1                0.24%     95.89MiB / 10.69GiB   0.88%	147
Juan                9.18%     197.3MiB / 500MiB     39.47%	147
connect             1.91%     91.03MiB / 10.69GiB   0.83%	148
ksql-server         1.15%     111MiB / 10.69GiB     1.01%	148
schema-registry     2.60%     94.35MiB / 10.69GiB   0.86%	148
control-center      1.66%     90.5MiB / 10.69GiB    0.83%	148
zk-1                0.54%     95.89MiB / 10.69GiB   0.88%	148
Juan                3.54%     213.6MiB / 500MiB     42.72%	148
connect             1.06%     91.01MiB / 10.69GiB   0.83%	149
ksql-server         1.18%     111.1MiB / 10.69GiB   1.02%	149
schema-registry     0.91%     94.47MiB / 10.69GiB   0.86%	149
control-center      0.65%     90.64MiB / 10.69GiB   0.83%	149
zk-1                0.20%     95.89MiB / 10.69GiB   0.88%	149
Juan                2.69%     213.6MiB / 500MiB     42.72%	149
connect             3.40%     91.42MiB / 10.69GiB   0.84%	150
ksql-server         1.77%     111.2MiB / 10.69GiB   1.02%	150
schema-registry     1.25%     94.55MiB / 10.69GiB   0.86%	150
control-center      0.91%     90.71MiB / 10.69GiB   0.83%	150
zk-1                0.66%     95.89MiB / 10.69GiB   0.88%	150
Juan                1.44%     213.6MiB / 500MiB     42.72%	150
connect             3.13%     92MiB / 10.69GiB      0.84%	151
ksql-server         0.81%     111.3MiB / 10.69GiB   1.02%	151
schema-registry     2.70%     94.93MiB / 10.69GiB   0.87%	151
control-center      2.31%     91.3MiB / 10.69GiB    0.83%	151
zk-1                0.44%     95.89MiB / 10.69GiB   0.88%	151
Juan                1.45%     213.8MiB / 500MiB     42.76%	151
connect             4.34%     92.52MiB / 10.69GiB   0.85%	152
ksql-server         3.98%     111.7MiB / 10.69GiB   1.02%	152
control-center      1.34%     91.93MiB / 10.69GiB   0.84%	152
zk-1                0.17%     95.89MiB / 10.69GiB   0.88%	152
Juan                1.72%     213.8MiB / 500MiB     42.76%	152
connect             2.74%     93.05MiB / 10.69GiB   0.85%	153
ksql-server         2.91%     112.2MiB / 10.69GiB   1.03%	153
control-center      2.51%     92.46MiB / 10.69GiB   0.85%	153
zk-1                0.51%     95.89MiB / 10.69GiB   0.88%	153
Juan                2.67%     213.8MiB / 500MiB     42.76%	153
connect             6.60%     94MiB / 10.69GiB      0.86%	154
ksql-server         7.83%     113MiB / 10.69GiB     1.03%	154
control-center      4.96%     93.02MiB / 10.69GiB   0.85%	154
zk-1                0.46%     95.89MiB / 10.69GiB   0.88%	154
Juan                2.49%     213.8MiB / 500MiB     42.76%	154
connect             3.48%     94.47MiB / 10.69GiB   0.86%	155
ksql-server         4.36%     113.5MiB / 10.69GiB   1.04%	155
control-center      6.93%     93.54MiB / 10.69GiB   0.85%	155
zk-1                1.49%     95.89MiB / 10.69GiB   0.88%	155
Juan                2.33%     213.8MiB / 500MiB     42.76%	155
connect             1.18%     94.94MiB / 10.69GiB   0.87%	156
ksql-server         1.30%     113.9MiB / 10.69GiB   1.04%	156
control-center      0.68%     94.05MiB / 10.69GiB   0.86%	156
zk-1                0.19%     95.89MiB / 10.69GiB   0.88%	156
Juan                0.72%     214.3MiB / 500MiB     42.87%	156
connect             5.01%     95.43MiB / 10.69GiB   0.87%	157
ksql-server         0.93%     114.4MiB / 10.69GiB   1.05%	157
control-center      1.02%     94.53MiB / 10.69GiB   0.86%	157
zk-1                0.45%     95.89MiB / 10.69GiB   0.88%	157
